zip,end_date,outbreak_id,outbreak_label,anchor_date,first_detection_date,days_since_anchor,days_since_first_detection,latest_pr_excess_gt0,latest_pr_excess_gt1,latest_pr_excess_gt2,latest_pr_ratio_gt_1_10,max_pr_excess_gt0_last7,max_pr_excess_gt1_last7,max_pr_excess_gt2_last7,max_pr_ratio_gt_1_10_last7,first_excess_gt0_90_date_last7,first_excess_gt2_80_date_last7,max_pr_rate_mult_gt_1_10,max_pr_rate_mult_gt_1_25,max_pr_abs_rate_change_gt_1_10,earliest_supported_ramp_10_date,n_divergent,n_tree_max
84010,2020-03-26,covid_2020,COVID-19,2020-03-15,2020-03-25,11,1,0.6075,0.00416666666666666,0,0.45416666666666666,0.6075,0.00416666666666666,0,0.465,NA,NA,0.1775,0.1075,0.36333333333333334,NA,5,0
84010,2020-03-27,covid_2020,COVID-19,2020-03-15,2020-03-25,12,2,0.6458333333333334,0.00416666666666666,0,0.49083333333333334,0.6458333333333334,0.00833333333333333,8.333333333333334e-4,0.49083333333333334,NA,NA,0.245,0.14666666666666667,0.3875,NA,3,0
84010,2020-03-28,covid_2020,COVID-19,2020-03-15,2020-03-25,13,3,0.505,0.00333333333333333,0.00166666666666666,0.37166666666666665,0.6008333333333333,0.00833333333333333,0.00166666666666666,0.4691666666666667,NA,NA,0.24666666666666667,0.16916666666666666,0.39,NA,7,0
84010,2020-03-29,covid_2020,COVID-19,2020-03-15,2020-03-25,14,4,0.5166666666666667,8.333333333333334e-4,0,0.36583333333333334,0.635,0.01083333333333333,8.333333333333334e-4,0.4925,NA,NA,0.24166666666666667,0.1375,0.3775,NA,4,0
84010,2020-03-30,covid_2020,COVID-19,2020-03-15,2020-03-25,15,5,0.5058333333333334,8.333333333333334e-4,8.333333333333334e-4,0.37166666666666665,0.6166666666666667,0.00583333333333333,0.0025,0.4733333333333334,NA,NA,0.23416666666666663,0.14916666666666667,0.39666666666666667,NA,5,0
84010,2020-03-31,covid_2020,COVID-19,2020-03-15,2020-03-25,16,6,0.505,0,0,0.35583333333333333,0.6141666666666666,0.00333333333333333,0.00166666666666666,0.4708333333333333,NA,NA,0.24,0.1525,0.3775,NA,11,0
84010,2020-04-01,covid_2020,COVID-19,2020-03-15,2020-03-25,17,7,0.4975,0.00333333333333333,0,0.355,0.6083333333333333,0.00666666666666666,8.333333333333334e-4,0.465,NA,NA,0.23583333333333337,0.13166666666666663,0.38333333333333336,NA,1,0
84010,2020-04-02,covid_2020,COVID-19,2020-03-15,2020-03-25,18,8,0.5983333333333334,0.00333333333333333,8.333333333333334e-4,0.4583333333333333,0.6241666666666666,0.00583333333333333,8.333333333333334e-4,0.4766666666666667,NA,NA,0.2791666666666667,0.17916666666666667,0.4083333333333333,NA,5,0
84010,2020-04-03,covid_2020,COVID-19,2020-03-15,2020-03-25,19,9,0.485,0.00333333333333333,0,0.35333333333333333,0.5975,0.00333333333333333,8.333333333333334e-4,0.43416666666666665,NA,NA,0.24083333333333337,0.15916666666666668,0.3908333333333333,NA,12,0
84010,2020-04-04,covid_2020,COVID-19,2020-03-15,2020-03-25,20,10,0.5258333333333334,0.00333333333333333,8.333333333333334e-4,0.38666666666666666,0.5816666666666667,0.0075,8.333333333333334e-4,0.4525,NA,NA,0.24,0.1625,0.38083333333333336,NA,7,0
84020,2020-02-24,covid_2020,COVID-19,2020-03-15,2020-03-25,-20,-30,0.4875,0,0,0.3441666666666667,0.5,0.00333333333333333,0.0025,0.365,NA,NA,0.19416666666666663,0.11083333333333334,0.375,NA,3,0
84020,2020-02-25,covid_2020,COVID-19,2020-03-15,2020-03-25,-19,-29,0.48333333333333334,0,0,0.355,0.5041666666666667,0.0025,8.333333333333334e-4,0.38,NA,NA,0.19416666666666663,0.105,0.37166666666666665,NA,5,0
84020,2020-02-26,covid_2020,COVID-19,2020-03-15,2020-03-25,-18,-28,0.4725,0.00416666666666666,8.333333333333334e-4,0.32083333333333336,0.525,0.00416666666666666,8.333333333333334e-4,0.365,NA,NA,0.195,0.09916666666666668,0.36666666666666664,NA,2,0
84020,2020-02-27,covid_2020,COVID-19,2020-03-15,2020-03-25,-17,-27,0.4758333333333334,0.00166666666666666,0,0.3458333333333333,0.5025,0.00416666666666666,0.00166666666666666,0.365,NA,NA,0.2025,0.1175,0.37666666666666665,NA,3,0
84020,2020-02-28,covid_2020,COVID-19,2020-03-15,2020-03-25,-16,-26,0.4891666666666667,0,0,0.35583333333333333,0.49083333333333334,0.00333333333333333,8.333333333333334e-4,0.36333333333333334,NA,NA,0.205,0.11333333333333331,0.36,NA,8,0
84020,2020-02-29,covid_2020,COVID-19,2020-03-15,2020-03-25,-15,-25,0.5025,8.333333333333334e-4,0,0.3575,0.5041666666666667,0.00416666666666666,0,0.3616666666666667,NA,NA,0.19583333333333333,0.0975,0.3491666666666667,NA,4,0
84020,2020-03-01,covid_2020,COVID-19,2020-03-15,2020-03-25,-14,-24,0.49333333333333335,0,0,0.3408333333333333,0.5016666666666667,0.00166666666666666,8.333333333333334e-4,0.3516666666666667,NA,NA,0.20166666666666663,0.10666666666666667,0.3541666666666667,NA,8,0
84020,2020-03-02,covid_2020,COVID-19,2020-03-15,2020-03-25,-13,-23,0.47833333333333333,0,0,0.3433333333333333,0.49583333333333335,0.005,0.00166666666666666,0.3616666666666667,NA,NA,0.17916666666666667,0.1,0.37166666666666665,NA,1,0
84020,2020-03-03,covid_2020,COVID-19,2020-03-15,2020-03-25,-12,-22,0.4925,0,0,0.365,0.5116666666666667,0.0025,8.333333333333334e-4,0.365,NA,NA,0.19583333333333333,0.11416666666666668,0.38333333333333336,NA,0,0
84020,2020-03-04,covid_2020,COVID-19,2020-03-15,2020-03-25,-11,-21,0.4766666666666667,0.00333333333333333,0,0.32416666666666666,0.49333333333333335,0.00333333333333333,8.333333333333334e-4,0.355,NA,NA,0.205,0.10166666666666668,0.36,NA,1,0
84020,2020-03-05,covid_2020,COVID-19,2020-03-15,2020-03-25,-10,-20,0.5891666666666666,0.00166666666666666,8.333333333333334e-4,0.43083333333333335,0.5891666666666666,0.0025,8.333333333333334e-4,0.43083333333333335,NA,NA,0.20166666666666663,0.10083333333333332,0.35833333333333334,NA,0,0
84020,2020-03-06,covid_2020,COVID-19,2020-03-15,2020-03-25,-9,-19,0.465,8.333333333333334e-4,0,0.32416666666666666,0.5991666666666666,0.00166666666666666,0,0.4658333333333333,NA,NA,0.20916666666666667,0.0975,0.36083333333333334,NA,1,0
84020,2020-03-07,covid_2020,COVID-19,2020-03-15,2020-03-25,-8,-18,0.5325,0.00166666666666666,0.00166666666666666,0.3933333333333333,0.6433333333333333,0.00416666666666666,0.00166666666666666,0.5041666666666667,NA,NA,0.18166666666666667,0.0925,0.36666666666666664,NA,6,0
84020,2020-03-08,covid_2020,COVID-19,2020-03-15,2020-03-25,-7,-17,0.4475,0,0,0.32416666666666666,0.59,0.00333333333333333,8.333333333333334e-4,0.45916666666666667,NA,NA,0.17916666666666667,0.09833333333333331,0.38083333333333336,NA,1,0
84020,2020-03-09,covid_2020,COVID-19,2020-03-15,2020-03-25,-6,-16,0.5066666666666667,0.0025,0.00166666666666666,0.3591666666666667,0.6133333333333333,0.00333333333333333,0.00166666666666666,0.465,NA,NA,0.205,0.11166666666666666,0.37166666666666665,NA,2,0
84020,2020-03-10,covid_2020,COVID-19,2020-03-15,2020-03-25,-5,-15,0.4683333333333333,8.333333333333334e-4,0,0.3233333333333333,0.605,0.0025,0,0.4691666666666667,NA,NA,0.18166666666666667,0.09083333333333334,0.3566666666666667,NA,5,0
84020,2020-03-11,covid_2020,COVID-19,2020-03-15,2020-03-25,-4,-14,0.4758333333333334,0.00333333333333333,0,0.3425,0.6125,0.00333333333333333,8.333333333333334e-4,0.4583333333333333,NA,NA,0.17416666666666666,0.09166666666666666,0.36,NA,8,0
84020,2020-03-12,covid_2020,COVID-19,2020-03-15,2020-03-25,-3,-13,0.495,8.333333333333334e-4,0,0.37,0.5291666666666667,0.0025,8.333333333333334e-4,0.38916666666666666,NA,NA,0.1925,0.09416666666666666,0.35583333333333333,NA,2,0
84020,2020-03-13,covid_2020,COVID-19,2020-03-15,2020-03-25,-2,-12,0.465,0.0025,0,0.34833333333333333,0.5208333333333334,0.0025,8.333333333333334e-4,0.38416666666666666,NA,NA,0.17666666666666667,0.0975,0.36833333333333335,NA,4,0
84020,2020-03-14,covid_2020,COVID-19,2020-03-15,2020-03-25,-1,-11,0.49666666666666665,8.333333333333334e-4,0,0.37166666666666665,0.5025,0.00416666666666666,8.333333333333334e-4,0.37166666666666665,NA,NA,0.1825,0.08333333333333333,0.37833333333333335,NA,3,0
